grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,d_res_soc / 1000,jour_res_soc,nbr_elmt_res_soc
35,31,1,4,100.0,5,10
0,32,3,164,100.0,5,10
1,32,5,429,100.0,5,10
2,32,3,309,100.0,5,10
3,32,1,26,100.0,5,10
4,32,4,470,100.0,5,10
5,32,6,511,100.0,5,10
6,32,3,313,100.0,5,10
7,32,4,465,100.0,5,10
8,32,1,158,100.0,5,10
9,32,3,293,100.0,5,10
10,32,1,197,100.0,5,10
11,32,1,59,100.0,5,10
12,32,1,64,100.0,5,10
13,32,1,77,100.0,5,10
14,32,1,78,100.0,5,10
15,32,1,68,100.0,5,10
16,32,1,71,100.0,5,10
17,32,1,77,100.0,5,10
18,32,1,76,100.0,5,10
19,32,1,63,100.0,5,10
20,32,1,65,100.0,5,10
21,32,1,59,100.0,5,10
22,32,1,67,100.0,5,10
23,32,2,40,100.0,5,10
24,32,1,43,100.0,5,10
25,32,1,27,100.0,5,10
26,32,1,26,100.0,5,10
27,32,1,40,100.0,5,10
28,32,1,28,100.0,5,10
29,32,1,26,100.0,5,10
30,32,1,23,100.0,5,10
31,32,1,22,100.0,5,10
32,32,1,19,100.0,5,10
33,32,1,12,100.0,5,10
34,32,0,0,100.0,5,10
35,32,0,0,100.0,5,10
0,33,0,0,100.0,5,10
1,33,1,5,100.0,5,10
2,33,4,333,100.0,5,10
3,33,3,274,100.0,5,10
4,33,1,114,100.0,5,10
5,33,1,39,100.0,5,10
6,33,2,199,100.0,5,10
7,33,1,89,100.0,5,10
8,33,4,374,100.0,5,10
9,33,1,167,100.0,5,10
10,33,1,72,100.0,5,10
11,33,1,77,100.0,5,10
12,33,1,82,100.0,5,10
13,33,1,70,100.0,5,10
14,33,1,58,100.0,5,10
15,33,1,52,100.0,5,10
16,33,1,57,100.0,5,10
17,33,1,63,100.0,5,10
18,33,1,58,100.0,5,10
19,33,1,47,100.0,5,10
20,33,1,50,100.0,5,10
21,33,1,42,100.0,5,10
22,33,1,49,100.0,5,10
23,33,1,48,100.0,5,10
24,33,1,33,100.0,5,10
25,33,1,30,100.0,5,10
26,33,1,29,100.0,5,10
27,33,1,24,100.0,5,10
28,33,1,28,100.0,5,10
29,33,1,17,100.0,5,10
30,33,1,19,100.0,5,10
31,33,1,20,100.0,5,10
32,33,1,26,100.0,5,10
33,33,1,5,100.0,5,10
34,33,0,0,100.0,5,10
35,33,0,0,100.0,5,10
0,34,0,0,100.0,5,10
1,34,3,88,100.0,5,10
2,34,6,496,100.0,5,10
3,34,6,529,100.0,5,10
4,34,1,97,100.0,5,10
5,34,5,378,100.0,5,10
6,34,3,276,100.0,5,10
7,34,4,439,100.0,5,10
8,34,4,425,100.0,5,10
9,34,1,58,100.0,5,10
10,34,1,61,100.0,5,10
11,34,1,52,100.0,5,10
12,34,1,57,100.0,5,10
13,34,1,72,100.0,5,10
14,34,1,92,100.0,5,10
15,34,1,82,100.0,5,10
16,34,1,73,100.0,5,10
17,34,1,68,100.0,5,10
18,34,1,82,100.0,5,10
19,34,1,63,100.0,5,10
20,34,1,58,100.0,5,10
21,34,1,51,100.0,5,10
22,34,1,59,100.0,5,10
23,34,1,58,100.0,5,10
24,34,1,43,100.0,5,10
25,34,1,46,100.0,5,10
26,34,1,35,100.0,5,10
27,34,1,24,100.0,5,10
28,34,1,27,100.0,5,10
29,34,1,23,100.0,5,10
30,34,2,25,100.0,5,10
31,34,2,26,100.0,5,10
32,34,1,15,100.0,5,10
33,34,1,1,100.0,5,10
34,34,0,0,100.0,5,10
35,34,0,0,100.0,5,10
0,35,0,0,100.0,5,10
1,35,1,2,100.0,5,10
2,35,1,99,100.0,5,10
3,35,3,202,100.0,5,10
4,35,2,16,100.0,5,10
5,35,2,190,100.0,5,10
6,35,1,33,100.0,5,10
7,35,1,38,100.0,5,10
8,35,1,34,100.0,5,10
9,35,1,47,100.0,5,10
10,35,1,35,100.0,5,10
11,35,1,49,100.0,5,10
12,35,2,56,100.0,5,10
13,35,2,55,100.0,5,10
14,35,2,56,100.0,5,10
15,35,1,77,100.0,5,10
16,35,1,60,100.0,5,10
17,35,1,67,100.0,5,10
18,35,1,64,100.0,5,10
19,35,1,53,100.0,5,10
20,35,1,57,100.0,5,10
21,35,1,50,100.0,5,10
22,35,1,45,100.0,5,10
23,35,1,42,100.0,5,10
24,35,1,31,100.0,5,10
25,35,1,27,100.0,5,10
26,35,1,33,100.0,5,10
27,35,1,28,100.0,5,10
28,35,1,27,100.0,5,10
29,35,1,22,100.0,5,10
30,35,1,24,100.0,5,10
31,35,1,24,100.0,5,10
32,35,1,9,100.0,5,10
33,35,1,2,100.0,5,10
34,35,0,0,100.0,5,10
35,35,0,0,100.0,5,10
0,36,0,0,100.0,5,10
1,36,1,9,100.0,5,10
2,36,1,6,100.0,5,10
3,36,1,4,100.0,5,10
4,36,1,3,100.0,5,10
5,36,1,8,100.0,5,10
6,36,1,18,100.0,5,10
7,36,1,2,100.0,5,10
8,36,1,5,100.0,5,10
9,36,1,9,100.0,5,10
10,36,1,11,100.0,5,10
11,36,1,7,100.0,5,10
12,36,1,17,100.0,5,10
13,36,1,12,100.0,5,10
14,36,1,17,100.0,5,10
15,36,1,26,100.0,5,10
16,36,1,28,100.0,5,10
17,36,1,41,100.0,5,10
18,36,2,45,100.0,5,10
19,36,1,57,100.0,5,10
20,36,1,60,100.0,5,10
21,36,1,33,100.0,5,10
22,36,1,39,100.0,5,10
23,36,1,25,100.0,5,10
24,36,1,31,100.0,5,10
25,36,1,27,100.0,5,10
26,36,1,32,100.0,5,10
27,36,1,19,100.0,5,10
28,36,1,27,100.0,5,10
29,36,1,20,100.0,5,10
30,36,1,11,100.0,5,10
31,36,1,7,100.0,5,10
32,36,1,6,100.0,5,10
33,36,1,2,100.0,5,10
34,36,1,3,100.0,5,10
35,36,0,0,100.0,5,10
0,37,1,7,100.0,5,10
1,37,1,2,100.0,5,10
2,37,0,0,100.0,5,10
3,37,0,0,100.0,5,10
4,37,1,4,100.0,5,10
5,37,1,5,100.0,5,10
6,37,1,2,100.0,5,10
7,37,1,9,100.0,5,10
8,37,1,1,100.0,5,10
9,37,1,1,100.0,5,10
10,37,1,11,100.0,5,10
11,37,1,1,100.0,5,10
12,37,0,0,100.0,5,10
13,37,1,1,100.0,5,10
14,37,1,4,100.0,5,10
15,37,1,10,100.0,5,10
16,37,1,9,100.0,5,10
17,37,1,7,100.0,5,10
18,37,1,6,100.0,5,10
19,37,1,19,100.0,5,10
20,37,1,5,100.0,5,10
21,37,1,9,100.0,5,10
22,37,1,14,100.0,5,10
23,37,1,10,100.0,5,10
24,37,1,17,100.0,5,10
25,37,1,18,100.0,5,10
26,37,1,16,100.0,5,10
27,37,1,10,100.0,5,10
28,37,1,18,100.0,5,10
29,37,1,20,100.0,5,10
30,37,1,15,100.0,5,10
31,37,1,11,100.0,5,10
32,37,0,0,100.0,5,10
33,37,1,3,100.0,5,10
34,37,1,3,100.0,5,10
35,37,1,8,100.0,5,10
0,0,0,0,100.0,5,10
1,0,0,0,100.0,5,10
2,0,0,0,100.0,5,10
3,0,0,0,100.0,5,10
4,0,0,0,100.0,5,10
5,0,2,2,100.0,5,10
6,0,1,4,100.0,5,10
7,0,1,4,100.0,5,10
8,0,1,5,100.0,5,10
9,0,1,1,100.0,5,10
8,2,1,22,100.0,5,10
14,2,1,13,100.0,5,10
12,0,1,1,100.0,5,10
13,0,1,4,100.0,5,10
14,0,2,2,100.0,5,10
15,0,1,1,100.0,5,10
16,0,1,3,100.0,5,10
17,0,1,1,100.0,5,10
18,0,0,0,100.0,5,10
19,0,0,0,100.0,5,10
20,0,0,0,100.0,5,10
21,0,0,0,100.0,5,10
22,0,0,0,100.0,5,10
23,0,0,0,100.0,5,10
24,0,0,0,100.0,5,10
25,0,0,0,100.0,5,10
26,0,0,0,100.0,5,10
27,0,0,0,100.0,5,10
28,0,0,0,100.0,5,10
29,0,0,0,100.0,5,10
30,0,0,0,100.0,5,10
31,0,0,0,100.0,5,10
32,0,0,0,100.0,5,10
33,0,0,0,100.0,5,10
34,0,0,0,100.0,5,10
35,0,0,0,100.0,5,10
0,1,0,0,100.0,5,10
1,1,0,0,100.0,5,10
2,1,0,0,100.0,5,10
3,1,0,0,100.0,5,10
4,1,3,6,100.0,5,10
25,4,1,14,100.0,5,10
32,11,1,14,100.0,5,10
7,1,1,13,100.0,5,10
28,8,1,23,100.0,5,10
7,0,1,4,100.0,5,10
28,6,1,20,100.0,5,10
28,6,1,13,100.0,5,10
15,3,1,20,100.0,5,10
16,1,1,8,100.0,5,10
25,9,1,14,100.0,5,10
24,4,1,9,100.0,5,10
28,9,1,16,100.0,5,10
28,11,1,25,100.0,5,10
18,1,1,5,100.0,5,10
19,1,1,3,100.0,5,10
20,1,1,6,100.0,5,10
21,1,1,2,100.0,5,10
22,1,1,1,100.0,5,10
23,1,0,0,100.0,5,10
24,1,0,0,100.0,5,10
25,1,0,0,100.0,5,10
26,1,0,0,100.0,5,10
27,1,0,0,100.0,5,10
28,1,0,0,100.0,5,10
29,1,0,0,100.0,5,10
30,1,0,0,100.0,5,10
31,1,0,0,100.0,5,10
32,1,0,0,100.0,5,10
33,1,0,0,100.0,5,10
34,1,0,0,100.0,5,10
35,1,0,0,100.0,5,10
0,2,0,0,100.0,5,10
1,2,0,0,100.0,5,10
2,2,0,0,100.0,5,10
3,2,0,0,100.0,5,10
4,2,1,4,100.0,5,10
7,1,1,16,100.0,5,10
22,8,1,22,100.0,5,10
28,6,1,20,100.0,5,10
8,2,1,24,100.0,5,10
30,12,1,34,100.0,5,10
13,1,4,11,100.0,5,10
24,3,1,8,100.0,5,10
12,2,1,9,100.0,5,10
11,2,1,11,100.0,5,10
5,0,1,3,100.0,5,10
30,10,1,16,100.0,5,10
10,1,1,13,100.0,5,10
23,3,1,6,100.0,5,10
21,6,1,23,100.0,5,10
24,4,2,12,100.0,5,10
22,5,1,21,100.0,5,10
21,2,1,7,100.0,5,10
4,1,1,5,100.0,5,10
23,2,0,0,100.0,5,10
24,2,0,0,100.0,5,10
25,2,0,0,100.0,5,10
26,2,0,0,100.0,5,10
27,2,0,0,100.0,5,10
28,2,0,0,100.0,5,10
29,2,0,0,100.0,5,10
30,2,0,0,100.0,5,10
31,2,0,0,100.0,5,10
32,2,0,0,100.0,5,10
33,2,0,0,100.0,5,10
34,2,0,0,100.0,5,10
35,2,0,0,100.0,5,10
0,3,0,0,100.0,5,10
1,3,0,0,100.0,5,10
2,3,1,2,100.0,5,10
3,3,1,3,100.0,5,10
4,3,1,6,100.0,5,10
22,3,1,19,100.0,5,10
26,8,1,31,100.0,5,10
23,6,1,22,100.0,5,10
4,1,3,6,100.0,5,10
16,2,2,17,100.0,5,10
7,2,1,16,100.0,5,10
17,3,1,20,100.0,5,10
7,3,1,14,100.0,5,10
12,1,3,9,100.0,5,10
11,2,1,13,100.0,5,10
15,3,1,20,100.0,5,10
16,3,1,19,100.0,5,10
16,2,1,21,100.0,5,10
25,9,1,15,100.0,5,10
16,0,1,3,100.0,5,10
20,3,1,22,100.0,5,10
23,3,1,18,100.0,5,10
5,2,2,12,100.0,5,10
20,3,1,23,100.0,5,10
24,3,1,7,100.0,5,10
25,3,1,2,100.0,5,10
26,3,0,0,100.0,5,10
27,3,0,0,100.0,5,10
28,3,0,0,100.0,5,10
29,3,0,0,100.0,5,10
30,3,0,0,100.0,5,10
31,3,0,0,100.0,5,10
32,3,0,0,100.0,5,10
33,3,0,0,100.0,5,10
34,3,0,0,100.0,5,10
35,3,0,0,100.0,5,10
0,4,1,5,100.0,5,10
1,4,1,2,100.0,5,10
2,4,0,0,100.0,5,10
3,4,1,2,100.0,5,10
4,4,1,8,100.0,5,10
5,4,3,21,100.0,5,10
6,4,1,21,100.0,5,10
7,4,2,19,100.0,5,10
8,4,1,14,100.0,5,10
9,4,1,13,100.0,5,10
10,4,1,19,100.0,5,10
11,4,1,27,100.0,5,10
12,4,1,24,100.0,5,10
13,4,1,20,100.0,5,10
14,4,1,14,100.0,5,10
15,4,1,20,100.0,5,10
16,4,3,12,100.0,5,10
17,4,1,17,100.0,5,10
18,4,1,19,100.0,5,10
22,3,1,26,100.0,5,10
8,0,1,2,100.0,5,10
27,11,1,28,100.0,5,10
6,4,1,26,100.0,5,10
14,0,1,4,100.0,5,10
24,4,1,12,100.0,5,10
23,7,1,31,100.0,5,10
26,4,1,6,100.0,5,10
27,4,0,0,100.0,5,10
28,4,0,0,100.0,5,10
29,4,0,0,100.0,5,10
30,4,0,0,100.0,5,10
31,4,0,0,100.0,5,10
32,4,0,0,100.0,5,10
33,4,0,0,100.0,5,10
34,4,0,0,100.0,5,10
35,4,0,0,100.0,5,10
0,5,1,1,100.0,5,10
1,5,1,2,100.0,5,10
2,5,1,4,100.0,5,10
3,5,1,16,100.0,5,10
4,5,1,7,100.0,5,10
5,5,1,18,100.0,5,10
6,5,1,20,100.0,5,10
7,5,1,10,100.0,5,10
8,5,1,14,100.0,5,10
9,5,2,10,100.0,5,10
10,5,1,24,100.0,5,10
11,5,2,15,100.0,5,10
12,5,1,30,100.0,5,10
13,5,1,24,100.0,5,10
14,5,1,9,100.0,5,10
15,5,1,20,100.0,5,10
16,5,1,16,100.0,5,10
17,5,1,27,100.0,5,10
18,5,1,21,100.0,5,10
19,5,1,19,100.0,5,10
32,11,1,12,100.0,5,10
10,4,1,24,100.0,5,10
24,5,1,15,100.0,5,10
15,0,2,5,100.0,5,10
19,2,1,14,100.0,5,10
23,7,1,35,100.0,5,10
6,3,1,12,100.0,5,10
27,9,1,30,100.0,5,10
28,5,1,2,100.0,5,10
29,5,0,0,100.0,5,10
30,5,0,0,100.0,5,10
31,5,0,0,100.0,5,10
32,5,0,0,100.0,5,10
33,5,0,0,100.0,5,10
34,5,0,0,100.0,5,10
35,5,0,0,100.0,5,10
0,6,0,0,100.0,5,10
1,6,1,6,100.0,5,10
2,6,1,6,100.0,5,10
3,6,1,10,100.0,5,10
4,6,1,24,100.0,5,10
5,6,1,14,100.0,5,10
6,6,1,19,100.0,5,10
7,6,1,10,100.0,5,10
8,6,1,3,100.0,5,10
9,6,1,15,100.0,5,10
10,6,1,18,100.0,5,10
11,6,1,23,100.0,5,10
12,6,1,33,100.0,5,10
13,6,1,25,100.0,5,10
14,6,1,12,100.0,5,10
15,6,1,17,100.0,5,10
16,6,1,23,100.0,5,10
17,6,1,13,100.0,5,10
18,6,1,14,100.0,5,10
19,6,1,23,100.0,5,10
20,6,1,24,100.0,5,10
26,5,1,11,100.0,5,10
25,9,1,22,100.0,5,10
14,0,2,4,100.0,5,10
23,4,1,17,100.0,5,10
7,1,1,7,100.0,5,10
26,6,2,12,100.0,5,10
28,10,1,35,100.0,5,10
20,5,1,24,100.0,5,10
29,6,1,11,100.0,5,10
30,6,0,0,100.0,5,10
31,6,0,0,100.0,5,10
32,6,0,0,100.0,5,10
33,6,0,0,100.0,5,10
34,6,0,0,100.0,5,10
35,6,0,0,100.0,5,10
0,7,1,7,100.0,5,10
1,7,1,5,100.0,5,10
2,7,1,6,100.0,5,10
3,7,1,12,100.0,5,10
4,7,1,9,100.0,5,10
5,7,1,11,100.0,5,10
6,7,1,23,100.0,5,10
7,7,1,13,100.0,5,10
8,7,1,11,100.0,5,10
9,7,1,19,100.0,5,10
10,7,1,22,100.0,5,10
11,7,1,39,100.0,5,10
12,7,1,23,100.0,5,10
13,7,1,25,100.0,5,10
14,7,1,27,100.0,5,10
15,7,1,19,100.0,5,10
16,7,1,15,100.0,5,10
17,7,1,14,100.0,5,10
18,7,1,12,100.0,5,10
19,7,1,12,100.0,5,10
20,7,1,25,100.0,5,10
21,7,1,41,100.0,5,10
22,7,2,17,100.0,5,10
26,8,1,31,100.0,5,10
20,3,1,23,100.0,5,10
25,7,1,16,100.0,5,10
13,0,1,6,100.0,5,10
16,1,1,10,100.0,5,10
28,7,1,12,100.0,5,10
7,2,1,4,100.0,5,10
10,2,1,13,100.0,5,10
31,7,1,5,100.0,5,10
32,7,0,0,100.0,5,10
33,7,0,0,100.0,5,10
34,7,0,0,100.0,5,10
35,7,0,0,100.0,5,10
0,8,1,1,100.0,5,10
1,8,1,5,100.0,5,10
2,8,1,11,100.0,5,10
3,8,2,12,100.0,5,10
4,8,1,14,100.0,5,10
5,8,1,10,100.0,5,10
6,8,1,12,100.0,5,10
7,8,1,10,100.0,5,10
8,8,1,7,100.0,5,10
9,8,1,12,100.0,5,10
10,8,1,28,100.0,5,10
11,8,1,16,100.0,5,10
12,8,1,23,100.0,5,10
13,8,1,15,100.0,5,10
14,8,1,26,100.0,5,10
15,8,1,15,100.0,5,10
16,8,1,13,100.0,5,10
17,8,1,15,100.0,5,10
18,8,1,14,100.0,5,10
19,8,1,26,100.0,5,10
20,8,1,13,100.0,5,10
21,8,1,36,100.0,5,10
22,8,1,21,100.0,5,10
23,8,1,43,100.0,5,10
8,2,1,25,100.0,5,10
6,0,2,3,100.0,5,10
20,3,1,16,100.0,5,10
7,2,1,15,100.0,5,10
18,1,1,6,100.0,5,10
10,1,1,21,100.0,5,10
15,1,2,8,100.0,5,10
31,8,1,7,100.0,5,10
32,8,1,6,100.0,5,10
33,8,0,0,100.0,5,10
34,8,0,0,100.0,5,10
35,8,0,0,100.0,5,10
0,9,0,0,100.0,5,10
1,9,1,11,100.0,5,10
2,9,2,6,100.0,5,10
3,9,1,8,100.0,5,10
4,9,1,5,100.0,5,10
5,9,1,11,100.0,5,10
6,9,1,10,100.0,5,10
7,9,1,20,100.0,5,10
8,9,1,10,100.0,5,10
9,9,1,6,100.0,5,10
10,9,1,25,100.0,5,10
11,9,1,18,100.0,5,10
12,9,1,12,100.0,5,10
13,9,1,21,100.0,5,10
14,9,1,15,100.0,5,10
15,9,1,16,100.0,5,10
16,9,1,17,100.0,5,10
17,9,1,14,100.0,5,10
18,9,1,17,100.0,5,10
19,9,1,26,100.0,5,10
20,9,1,34,100.0,5,10
21,9,1,32,100.0,5,10
22,9,1,34,100.0,5,10
23,9,1,30,100.0,5,10
24,9,1,37,100.0,5,10
25,9,1,23,100.0,5,10
22,1,1,3,100.0,5,10
16,2,2,15,100.0,5,10
21,3,1,15,100.0,5,10
29,9,1,18,100.0,5,10
20,1,1,5,100.0,5,10
8,2,1,20,100.0,5,10
32,9,1,7,100.0,5,10
33,9,1,9,100.0,5,10
34,9,0,0,100.0,5,10
35,9,0,0,100.0,5,10
0,10,1,7,100.0,5,10
1,10,1,1,100.0,5,10
2,10,1,17,100.0,5,10
3,10,1,5,100.0,5,10
4,10,1,5,100.0,5,10
5,10,1,11,100.0,5,10
6,10,1,12,100.0,5,10
7,10,1,18,100.0,5,10
8,10,1,3,100.0,5,10
9,10,1,7,100.0,5,10
10,10,1,23,100.0,5,10
11,10,1,18,100.0,5,10
12,10,1,14,100.0,5,10
13,10,1,21,100.0,5,10
14,10,1,25,100.0,5,10
15,10,1,19,100.0,5,10
16,10,1,14,100.0,5,10
17,10,1,22,100.0,5,10
18,10,1,18,100.0,5,10
19,10,1,19,100.0,5,10
20,10,1,41,100.0,5,10
21,10,1,20,100.0,5,10
22,10,1,31,100.0,5,10
23,10,1,49,100.0,5,10
24,10,1,30,100.0,5,10
25,10,1,17,100.0,5,10
26,10,1,21,100.0,5,10
14,2,1,5,100.0,5,10
31,12,1,25,100.0,5,10
12,1,1,4,100.0,5,10
26,6,1,15,100.0,5,10
29,13,1,17,100.0,5,10
32,10,1,20,100.0,5,10
33,10,1,6,100.0,5,10
34,10,1,2,100.0,5,10
35,10,0,0,100.0,5,10
0,11,0,0,100.0,5,10
1,11,1,6,100.0,5,10
2,11,1,10,100.0,5,10
3,11,1,16,100.0,5,10
4,11,2,12,100.0,5,10
5,11,1,15,100.0,5,10
6,11,1,28,100.0,5,10
7,11,1,8,100.0,5,10
8,11,1,14,100.0,5,10
9,11,1,10,100.0,5,10
10,11,1,17,100.0,5,10
11,11,1,9,100.0,5,10
12,11,1,22,100.0,5,10
13,11,1,25,100.0,5,10
14,11,1,17,100.0,5,10
15,11,2,21,100.0,5,10
16,11,1,19,100.0,5,10
17,11,1,15,100.0,5,10
18,11,1,16,100.0,5,10
19,11,1,20,100.0,5,10
20,11,1,30,100.0,5,10
21,11,1,33,100.0,5,10
22,11,1,24,100.0,5,10
23,11,1,41,100.0,5,10
24,11,1,17,100.0,5,10
25,11,1,20,100.0,5,10
26,11,1,10,100.0,5,10
27,11,1,23,100.0,5,10
27,7,1,22,100.0,5,10
9,0,1,1,100.0,5,10
30,11,1,30,100.0,5,10
21,4,1,23,100.0,5,10
32,11,1,13,100.0,5,10
33,11,1,9,100.0,5,10
34,11,1,1,100.0,5,10
35,11,1,7,100.0,5,10
0,12,0,0,100.0,5,10
1,12,0,0,100.0,5,10
2,12,1,7,100.0,5,10
3,12,1,16,100.0,5,10
4,12,1,9,100.0,5,10
5,12,1,8,100.0,5,10
6,12,1,23,100.0,5,10
7,12,1,31,100.0,5,10
8,12,1,13,100.0,5,10
9,12,1,19,100.0,5,10
10,12,1,19,100.0,5,10
11,12,1,24,100.0,5,10
12,12,1,15,100.0,5,10
13,12,1,21,100.0,5,10
14,12,1,29,100.0,5,10
15,12,1,20,100.0,5,10
16,12,2,9,100.0,5,10
17,12,1,29,100.0,5,10
18,12,1,16,100.0,5,10
19,12,1,26,100.0,5,10
20,12,1,29,100.0,5,10
21,12,1,31,100.0,5,10
22,12,1,33,100.0,5,10
23,12,1,26,100.0,5,10
24,12,1,35,100.0,5,10
25,12,1,33,100.0,5,10
26,12,1,27,100.0,5,10
27,12,1,29,100.0,5,10
12,3,1,14,100.0,5,10
24,5,1,14,100.0,5,10
28,13,1,41,100.0,5,10
31,12,1,31,100.0,5,10
32,12,1,13,100.0,5,10
33,12,1,17,100.0,5,10
34,12,1,2,100.0,5,10
35,12,1,1,100.0,5,10
0,13,0,0,100.0,5,10
1,13,1,1,100.0,5,10
2,13,1,8,100.0,5,10
3,13,1,19,100.0,5,10
4,13,1,10,100.0,5,10
5,13,1,15,100.0,5,10
6,13,1,15,100.0,5,10
7,13,1,10,100.0,5,10
8,13,1,18,100.0,5,10
9,13,2,17,100.0,5,10
10,13,1,15,100.0,5,10
11,13,1,10,100.0,5,10
12,13,1,15,100.0,5,10
13,13,1,21,100.0,5,10
14,13,1,17,100.0,5,10
15,13,1,20,100.0,5,10
16,13,2,17,100.0,5,10
17,13,1,22,100.0,5,10
18,13,1,36,100.0,5,10
19,13,1,37,100.0,5,10
20,13,1,37,100.0,5,10
21,13,1,26,100.0,5,10
22,13,1,40,100.0,5,10
23,13,1,41,100.0,5,10
24,13,1,42,100.0,5,10
25,13,2,39,100.0,5,10
26,13,1,45,100.0,5,10
27,13,1,23,100.0,5,10
28,13,1,40,100.0,5,10
29,13,1,21,100.0,5,10
30,13,1,25,100.0,5,10
31,13,1,20,100.0,5,10
32,13,1,19,100.0,5,10
33,13,1,9,100.0,5,10
34,13,1,3,100.0,5,10
35,13,0,0,100.0,5,10
0,14,0,0,100.0,5,10
1,14,1,6,100.0,5,10
2,14,1,5,100.0,5,10
3,14,1,21,100.0,5,10
4,14,1,12,100.0,5,10
5,14,1,12,100.0,5,10
6,14,1,5,100.0,5,10
7,14,1,11,100.0,5,10
8,14,1,19,100.0,5,10
9,14,1,21,100.0,5,10
10,14,1,10,100.0,5,10
11,14,1,14,100.0,5,10
12,14,1,18,100.0,5,10
13,14,1,14,100.0,5,10
14,14,1,21,100.0,5,10
15,14,1,25,100.0,5,10
16,14,1,23,100.0,5,10
17,14,1,19,100.0,5,10
18,14,1,29,100.0,5,10
19,14,1,38,100.0,5,10
20,14,1,17,100.0,5,10
21,14,1,21,100.0,5,10
22,14,1,37,100.0,5,10
23,14,1,40,100.0,5,10
24,14,1,31,100.0,5,10
25,14,3,36,100.0,5,10
26,14,1,21,100.0,5,10
27,14,1,19,100.0,5,10
28,14,1,16,100.0,5,10
29,14,1,21,100.0,5,10
30,14,1,38,100.0,5,10
31,14,1,27,100.0,5,10
32,14,1,18,100.0,5,10
33,14,1,16,100.0,5,10
34,14,1,9,100.0,5,10
35,14,0,0,100.0,5,10
0,15,0,0,100.0,5,10
1,15,1,8,100.0,5,10
2,15,1,8,100.0,5,10
3,15,1,8,100.0,5,10
4,15,2,17,100.0,5,10
5,15,1,18,100.0,5,10
6,15,1,10,100.0,5,10
7,15,1,13,100.0,5,10
8,15,1,8,100.0,5,10
9,15,1,31,100.0,5,10
10,15,2,26,100.0,5,10
11,15,1,29,100.0,5,10
12,15,1,10,100.0,5,10
13,15,1,6,100.0,5,10
14,15,1,8,100.0,5,10
15,15,1,32,100.0,5,10
16,15,1,28,100.0,5,10
17,15,1,13,100.0,5,10
18,15,1,23,100.0,5,10
19,15,1,37,100.0,5,10
20,15,1,34,100.0,5,10
21,15,1,30,100.0,5,10
22,15,1,26,100.0,5,10
23,15,1,40,100.0,5,10
24,15,1,42,100.0,5,10
25,15,2,19,100.0,5,10
26,15,1,32,100.0,5,10
27,15,1,34,100.0,5,10
28,15,1,44,100.0,5,10
29,15,1,26,100.0,5,10
30,15,1,13,100.0,5,10
31,15,1,53,100.0,5,10
32,15,1,10,100.0,5,10
33,15,1,22,100.0,5,10
34,15,1,1,100.0,5,10
35,15,1,6,100.0,5,10
0,16,0,0,100.0,5,10
1,16,1,3,100.0,5,10
2,16,1,12,100.0,5,10
3,16,1,6,100.0,5,10
4,16,1,13,100.0,5,10
5,16,1,17,100.0,5,10
6,16,1,12,100.0,5,10
7,16,1,9,100.0,5,10
8,16,1,8,100.0,5,10
9,16,1,28,100.0,5,10
10,16,1,17,100.0,5,10
11,16,1,28,100.0,5,10
12,16,1,20,100.0,5,10
13,16,1,12,100.0,5,10
14,16,1,10,100.0,5,10
15,16,1,26,100.0,5,10
16,16,1,34,100.0,5,10
17,16,1,15,100.0,5,10
18,16,2,35,100.0,5,10
19,16,1,26,100.0,5,10
20,16,1,21,100.0,5,10
21,16,1,31,100.0,5,10
22,16,1,28,100.0,5,10
23,16,1,30,100.0,5,10
24,16,1,33,100.0,5,10
25,16,1,15,100.0,5,10
26,16,1,40,100.0,5,10
27,16,1,50,100.0,5,10
28,16,1,32,100.0,5,10
29,16,2,13,100.0,5,10
30,16,1,15,100.0,5,10
31,16,1,47,100.0,5,10
32,16,1,21,100.0,5,10
33,16,1,16,100.0,5,10
34,16,0,0,100.0,5,10
35,16,1,3,100.0,5,10
0,17,0,0,100.0,5,10
1,17,1,2,100.0,5,10
2,17,1,6,100.0,5,10
3,17,2,12,100.0,5,10
4,17,1,12,100.0,5,10
5,17,1,24,100.0,5,10
6,17,1,10,100.0,5,10
7,17,1,8,100.0,5,10
8,17,1,11,100.0,5,10
9,17,1,20,100.0,5,10
10,17,1,16,100.0,5,10
11,17,1,22,100.0,5,10
12,17,1,16,100.0,5,10
13,17,1,17,100.0,5,10
14,17,1,22,100.0,5,10
15,17,1,20,100.0,5,10
16,17,1,39,100.0,5,10
17,17,1,15,100.0,5,10
18,17,1,18,100.0,5,10
19,17,1,41,100.0,5,10
20,17,1,38,100.0,5,10
21,17,2,22,100.0,5,10
22,17,1,13,100.0,5,10
23,17,1,35,100.0,5,10
24,17,1,28,100.0,5,10
25,17,1,24,100.0,5,10
26,17,1,39,100.0,5,10
27,17,1,29,100.0,5,10
28,17,1,40,100.0,5,10
29,17,1,9,100.0,5,10
30,17,1,34,100.0,5,10
31,17,1,41,100.0,5,10
32,17,1,7,100.0,5,10
33,17,1,21,100.0,5,10
34,17,1,12,100.0,5,10
35,17,1,2,100.0,5,10
0,18,0,0,100.0,5,10
1,18,1,6,100.0,5,10
2,18,1,4,100.0,5,10
3,18,1,9,100.0,5,10
4,18,1,18,100.0,5,10
5,18,1,19,100.0,5,10
