grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,d_res_soc / 1000,jour_res_soc,nbr_elmt_res_soc
17,19,1,39,100.0,5,10
33,18,0,0,100.0,5,10
34,18,0,0,100.0,5,10
18,19,1,34,100.0,5,10
19,19,1,28,100.0,5,10
35,18,0,0,100.0,5,10
20,19,1,20,100.0,5,10
0,19,0,0,100.0,5,10
21,19,1,12,100.0,5,10
1,19,0,0,100.0,5,10
22,19,1,17,100.0,5,10
2,19,0,0,100.0,5,10
23,19,1,8,100.0,5,10
3,19,1,2,100.0,5,10
24,19,1,4,100.0,5,10
4,19,1,8,100.0,5,10
5,19,1,8,100.0,5,10
25,19,0,0,100.0,5,10
6,19,1,16,100.0,5,10
26,19,0,0,100.0,5,10
7,19,1,18,100.0,5,10
27,19,0,0,100.0,5,10
8,19,1,13,100.0,5,10
28,19,0,0,100.0,5,10
9,19,1,36,100.0,5,10
29,19,0,0,100.0,5,10
10,19,1,31,100.0,5,10
30,19,0,0,100.0,5,10
11,19,1,28,100.0,5,10
31,19,0,0,100.0,5,10
12,19,1,44,100.0,5,10
32,19,0,0,100.0,5,10
13,19,1,34,100.0,5,10
33,19,0,0,100.0,5,10
14,19,1,27,100.0,5,10
34,19,0,0,100.0,5,10
15,19,1,32,100.0,5,10
35,19,0,0,100.0,5,10
16,19,1,23,100.0,5,10
0,20,0,0,100.0,5,10
17,19,1,44,100.0,5,10
1,20,0,0,100.0,5,10
2,20,0,0,100.0,5,10
18,19,1,49,100.0,5,10
19,19,2,25,100.0,5,10
3,20,0,0,100.0,5,10
20,19,1,29,100.0,5,10
4,20,1,14,100.0,5,10
21,19,1,19,100.0,5,10
5,20,1,9,100.0,5,10
22,19,1,14,100.0,5,10
6,20,1,24,100.0,5,10
23,19,1,8,100.0,5,10
7,20,1,28,100.0,5,10
24,19,1,4,100.0,5,10
8,20,1,36,100.0,5,10
25,19,0,0,100.0,5,10
9,20,1,33,100.0,5,10
26,19,0,0,100.0,5,10
10,20,1,29,100.0,5,10
11,20,1,25,100.0,5,10
27,19,0,0,100.0,5,10
12,20,1,28,100.0,5,10
28,19,0,0,100.0,5,10
13,20,1,44,100.0,5,10
29,19,0,0,100.0,5,10
14,20,1,31,100.0,5,10
30,19,0,0,100.0,5,10
15,20,1,40,100.0,5,10
31,19,0,0,100.0,5,10
16,20,1,39,100.0,5,10
32,19,0,0,100.0,5,10
17,20,1,34,100.0,5,10
33,19,0,0,100.0,5,10
18,20,1,30,100.0,5,10
34,19,0,0,100.0,5,10
35,19,0,0,100.0,5,10
19,20,1,15,100.0,5,10
0,20,0,0,100.0,5,10
20,20,1,14,100.0,5,10
1,20,0,0,100.0,5,10
21,20,1,18,100.0,5,10
2,20,0,0,100.0,5,10
22,20,1,7,100.0,5,10
3,20,1,4,100.0,5,10
23,20,1,3,100.0,5,10
4,20,1,6,100.0,5,10
24,20,0,0,100.0,5,10
5,20,1,11,100.0,5,10
25,20,0,0,100.0,5,10
6,20,1,15,100.0,5,10
7,20,1,18,100.0,5,10
26,20,0,0,100.0,5,10
8,20,1,13,100.0,5,10
27,20,0,0,100.0,5,10
9,20,1,43,100.0,5,10
28,20,0,0,100.0,5,10
10,20,1,30,100.0,5,10
29,20,0,0,100.0,5,10
11,20,1,43,100.0,5,10
30,20,0,0,100.0,5,10
12,20,1,39,100.0,5,10
31,20,0,0,100.0,5,10
13,20,1,39,100.0,5,10
14,20,1,31,100.0,5,10
32,20,0,0,100.0,5,10
33,20,0,0,100.0,5,10
15,20,1,26,100.0,5,10
16,20,1,49,100.0,5,10
34,20,0,0,100.0,5,10
17,20,1,44,100.0,5,10
35,20,0,0,100.0,5,10
18,20,2,27,100.0,5,10
19,20,1,28,100.0,5,10
0,21,0,0,100.0,5,10
20,20,1,22,100.0,5,10
1,21,0,0,100.0,5,10
21,20,1,13,100.0,5,10
22,20,1,5,100.0,5,10
2,21,0,0,100.0,5,10
23,20,1,4,100.0,5,10
3,21,1,1,100.0,5,10
24,20,0,0,100.0,5,10
4,21,1,14,100.0,5,10
5,21,1,12,100.0,5,10
25,20,0,0,100.0,5,10
26,20,0,0,100.0,5,10
6,21,1,26,100.0,5,10
27,20,0,0,100.0,5,10
7,21,1,37,100.0,5,10
28,20,0,0,100.0,5,10
29,20,0,0,100.0,5,10
8,21,1,34,100.0,5,10
30,20,0,0,100.0,5,10
9,21,1,31,100.0,5,10
31,20,0,0,100.0,5,10
10,21,1,40,100.0,5,10
32,20,0,0,100.0,5,10
11,21,1,23,100.0,5,10
33,20,0,0,100.0,5,10
34,20,0,0,100.0,5,10
12,21,3,43,100.0,5,10
35,20,0,0,100.0,5,10
13,21,1,44,100.0,5,10
0,21,0,0,100.0,5,10
1,21,0,0,100.0,5,10
14,21,1,34,100.0,5,10
2,21,0,0,100.0,5,10
15,21,1,41,100.0,5,10
3,21,1,4,100.0,5,10
16,21,1,39,100.0,5,10
4,21,1,9,100.0,5,10
17,21,1,30,100.0,5,10
5,21,1,11,100.0,5,10
18,21,1,20,100.0,5,10
6,21,1,17,100.0,5,10
19,21,1,16,100.0,5,10
7,21,2,19,100.0,5,10
20,21,1,16,100.0,5,10
8,21,1,25,100.0,5,10
21,21,1,7,100.0,5,10
22,21,1,2,100.0,5,10
9,21,1,38,100.0,5,10
10,21,1,34,100.0,5,10
23,21,0,0,100.0,5,10
11,21,1,45,100.0,5,10
24,21,0,0,100.0,5,10
12,21,1,42,100.0,5,10
25,21,0,0,100.0,5,10
13,21,1,38,100.0,5,10
26,21,0,0,100.0,5,10
14,21,1,45,100.0,5,10
27,21,0,0,100.0,5,10
15,21,1,45,100.0,5,10
28,21,0,0,100.0,5,10
16,21,1,35,100.0,5,10
29,21,0,0,100.0,5,10
17,21,1,34,100.0,5,10
30,21,0,0,100.0,5,10
18,21,1,28,100.0,5,10
19,21,1,22,100.0,5,10
31,21,0,0,100.0,5,10
20,21,1,12,100.0,5,10
32,21,0,0,100.0,5,10
33,21,0,0,100.0,5,10
21,21,1,8,100.0,5,10
34,21,0,0,100.0,5,10
22,21,1,4,100.0,5,10
35,21,0,0,100.0,5,10
23,21,0,0,100.0,5,10
0,22,0,0,100.0,5,10
24,21,0,0,100.0,5,10
25,21,0,0,100.0,5,10
1,22,0,0,100.0,5,10
26,21,0,0,100.0,5,10
2,22,0,0,100.0,5,10
27,21,0,0,100.0,5,10
3,22,1,2,100.0,5,10
28,21,0,0,100.0,5,10
4,22,1,15,100.0,5,10
29,21,0,0,100.0,5,10
5,22,1,14,100.0,5,10
30,21,0,0,100.0,5,10
6,22,1,27,100.0,5,10
31,21,0,0,100.0,5,10
7,22,1,35,100.0,5,10
32,21,0,0,100.0,5,10
8,22,1,46,100.0,5,10
33,21,0,0,100.0,5,10
9,22,2,33,100.0,5,10
10,22,1,35,100.0,5,10
34,21,0,0,100.0,5,10
11,22,3,41,100.0,5,10
35,21,0,0,100.0,5,10
12,22,1,43,100.0,5,10
13,22,1,43,100.0,5,10
0,22,0,0,100.0,5,10
14,22,1,46,100.0,5,10
1,22,0,0,100.0,5,10
15,22,1,37,100.0,5,10
2,22,0,0,100.0,5,10
16,22,1,27,100.0,5,10
3,22,1,4,100.0,5,10
17,22,1,17,100.0,5,10
4,22,1,11,100.0,5,10
18,22,1,13,100.0,5,10
5,22,1,12,100.0,5,10
19,22,1,15,100.0,5,10
6,22,1,14,100.0,5,10
20,22,1,7,100.0,5,10
7,22,1,26,100.0,5,10
21,22,1,2,100.0,5,10
8,22,1,33,100.0,5,10
22,22,0,0,100.0,5,10
9,22,1,33,100.0,5,10
10,22,2,52,100.0,5,10
23,22,0,0,100.0,5,10
11,22,1,48,100.0,5,10
24,22,0,0,100.0,5,10
12,22,1,50,100.0,5,10
13,22,1,47,100.0,5,10
25,22,0,0,100.0,5,10
26,22,0,0,100.0,5,10
14,22,1,39,100.0,5,10
15,22,1,39,100.0,5,10
27,22,0,0,100.0,5,10
16,22,1,31,100.0,5,10
28,22,0,0,100.0,5,10
17,22,1,32,100.0,5,10
29,22,0,0,100.0,5,10
18,22,1,22,100.0,5,10
19,22,1,11,100.0,5,10
30,22,0,0,100.0,5,10
20,22,1,7,100.0,5,10
31,22,0,0,100.0,5,10
21,22,1,3,100.0,5,10
32,22,0,0,100.0,5,10
22,22,0,0,100.0,5,10
33,22,0,0,100.0,5,10
23,22,0,0,100.0,5,10
34,22,0,0,100.0,5,10
24,22,0,0,100.0,5,10
35,22,0,0,100.0,5,10
25,22,0,0,100.0,5,10
0,23,0,0,100.0,5,10
26,22,0,0,100.0,5,10
1,23,0,0,100.0,5,10
27,22,0,0,100.0,5,10
2,23,0,0,100.0,5,10
28,22,0,0,100.0,5,10
3,23,1,4,100.0,5,10
29,22,0,0,100.0,5,10
4,23,1,14,100.0,5,10
30,22,0,0,100.0,5,10
5,23,1,20,100.0,5,10
6,23,1,34,100.0,5,10
31,22,0,0,100.0,5,10
7,23,1,39,100.0,5,10
32,22,0,0,100.0,5,10
8,23,2,36,100.0,5,10
33,22,0,0,100.0,5,10
9,23,1,46,100.0,5,10
34,22,0,0,100.0,5,10
10,23,1,46,100.0,5,10
35,22,0,0,100.0,5,10
11,23,1,49,100.0,5,10
0,23,0,0,100.0,5,10
12,23,1,40,100.0,5,10
1,23,0,0,100.0,5,10
13,23,1,49,100.0,5,10
2,23,0,0,100.0,5,10
14,23,1,36,100.0,5,10
3,23,1,4,100.0,5,10
15,23,1,26,100.0,5,10
16,23,1,23,100.0,5,10
4,23,1,11,100.0,5,10
17,23,1,16,100.0,5,10
5,23,1,22,100.0,5,10
18,23,1,19,100.0,5,10
19,23,1,6,100.0,5,10
6,23,1,15,100.0,5,10
20,23,1,1,100.0,5,10
7,23,1,35,100.0,5,10
21,23,0,0,100.0,5,10
8,23,1,23,100.0,5,10
9,23,1,61,100.0,5,10
22,23,0,0,100.0,5,10
10,23,1,47,100.0,5,10
23,23,0,0,100.0,5,10
11,23,1,56,100.0,5,10
24,23,0,0,100.0,5,10
25,23,0,0,100.0,5,10
12,23,1,58,100.0,5,10
26,23,0,0,100.0,5,10
13,23,1,34,100.0,5,10
27,23,0,0,100.0,5,10
28,23,0,0,100.0,5,10
14,23,1,38,100.0,5,10
29,23,0,0,100.0,5,10
15,23,1,26,100.0,5,10
30,23,0,0,100.0,5,10
16,23,1,38,100.0,5,10
31,23,0,0,100.0,5,10
17,23,1,21,100.0,5,10
32,23,0,0,100.0,5,10
18,23,1,12,100.0,5,10
33,23,0,0,100.0,5,10
19,23,1,8,100.0,5,10
34,23,0,0,100.0,5,10
20,23,1,3,100.0,5,10
35,23,0,0,100.0,5,10
21,23,0,0,100.0,5,10
0,24,0,0,100.0,5,10
22,23,0,0,100.0,5,10
1,24,0,0,100.0,5,10
23,23,0,0,100.0,5,10
24,23,0,0,100.0,5,10
2,24,0,0,100.0,5,10
25,23,0,0,100.0,5,10
3,24,1,6,100.0,5,10
26,23,0,0,100.0,5,10
4,24,1,12,100.0,5,10
27,23,0,0,100.0,5,10
5,24,1,26,100.0,5,10
28,23,0,0,100.0,5,10
6,24,1,32,100.0,5,10
29,23,0,0,100.0,5,10
7,24,1,39,100.0,5,10
30,23,0,0,100.0,5,10
8,24,1,42,100.0,5,10
9,24,1,60,100.0,5,10
31,23,0,0,100.0,5,10
10,24,1,44,100.0,5,10
32,23,0,0,100.0,5,10
11,24,2,42,100.0,5,10
33,23,0,0,100.0,5,10
12,24,1,60,100.0,5,10
13,24,3,36,100.0,5,10
34,23,0,0,100.0,5,10
14,24,1,24,100.0,5,10
35,23,0,0,100.0,5,10
15,24,1,31,100.0,5,10
0,24,0,0,100.0,5,10
16,24,1,13,100.0,5,10
17,24,1,17,100.0,5,10
1,24,0,0,100.0,5,10
18,24,1,5,100.0,5,10
2,24,1,2,100.0,5,10
19,24,1,1,100.0,5,10
3,24,1,6,100.0,5,10
20,24,0,0,100.0,5,10
4,24,1,9,100.0,5,10
21,24,0,0,100.0,5,10
5,24,1,20,100.0,5,10
22,24,0,0,100.0,5,10
23,24,0,0,100.0,5,10
6,24,1,30,100.0,5,10
24,24,0,0,100.0,5,10
7,24,1,32,100.0,5,10
25,24,0,0,100.0,5,10
26,24,0,0,100.0,5,10
8,24,1,43,100.0,5,10
27,24,0,0,100.0,5,10
9,24,1,50,100.0,5,10
28,24,0,0,100.0,5,10
10,24,1,65,100.0,5,10
29,24,0,0,100.0,5,10
11,24,1,69,100.0,5,10
30,24,0,0,100.0,5,10
31,24,0,0,100.0,5,10
12,24,1,32,100.0,5,10
32,24,0,0,100.0,5,10
13,24,1,38,100.0,5,10
33,24,0,0,100.0,5,10
14,24,1,31,100.0,5,10
34,24,0,0,100.0,5,10
15,24,1,40,100.0,5,10
35,24,0,0,100.0,5,10
0,25,0,0,100.0,5,10
16,24,1,23,100.0,5,10
1,25,0,0,100.0,5,10
17,24,1,10,100.0,5,10
2,25,0,0,100.0,5,10
18,24,1,7,100.0,5,10
3,25,1,11,100.0,5,10
19,24,1,3,100.0,5,10
4,25,3,16,100.0,5,10
20,24,0,0,100.0,5,10
5,25,1,29,100.0,5,10
21,24,0,0,100.0,5,10
6,25,1,51,100.0,5,10
22,24,0,0,100.0,5,10
7,25,1,37,100.0,5,10
23,24,0,0,100.0,5,10
8,25,1,59,100.0,5,10
24,24,0,0,100.0,5,10
9,25,1,47,100.0,5,10
25,24,0,0,100.0,5,10
10,25,2,65,100.0,5,10
26,24,0,0,100.0,5,10
27,24,0,0,100.0,5,10
11,25,1,56,100.0,5,10
12,25,2,36,100.0,5,10
28,24,0,0,100.0,5,10
29,24,0,0,100.0,5,10
13,25,1,28,100.0,5,10
30,24,0,0,100.0,5,10
14,25,2,31,100.0,5,10
31,24,0,0,100.0,5,10
15,25,1,18,100.0,5,10
32,24,0,0,100.0,5,10
16,25,1,16,100.0,5,10
33,24,0,0,100.0,5,10
17,25,1,5,100.0,5,10
34,24,0,0,100.0,5,10
18,25,1,1,100.0,5,10
35,24,0,0,100.0,5,10
19,25,0,0,100.0,5,10
20,25,0,0,100.0,5,10
0,25,0,0,100.0,5,10
1,25,0,0,100.0,5,10
21,25,0,0,100.0,5,10
22,25,0,0,100.0,5,10
2,25,1,2,100.0,5,10
3,25,1,7,100.0,5,10
23,25,0,0,100.0,5,10
4,25,1,19,100.0,5,10
24,25,0,0,100.0,5,10
5,25,2,19,100.0,5,10
25,25,0,0,100.0,5,10
6,25,1,37,100.0,5,10
26,25,0,0,100.0,5,10
7,25,1,50,100.0,5,10
8,25,3,44,100.0,5,10
27,25,0,0,100.0,5,10
9,25,1,72,100.0,5,10
28,25,0,0,100.0,5,10
29,25,0,0,100.0,5,10
10,25,1,54,100.0,5,10
30,25,0,0,100.0,5,10
11,25,1,50,100.0,5,10
31,25,0,0,100.0,5,10
12,25,1,38,100.0,5,10
32,25,0,0,100.0,5,10
33,25,0,0,100.0,5,10
13,25,1,41,100.0,5,10
34,25,0,0,100.0,5,10
14,25,1,35,100.0,5,10
35,25,0,0,100.0,5,10
15,25,1,29,100.0,5,10
0,26,0,0,100.0,5,10
16,25,1,11,100.0,5,10
1,26,0,0,100.0,5,10
17,25,1,8,100.0,5,10
18,25,1,3,100.0,5,10
2,26,0,0,100.0,5,10
19,25,0,0,100.0,5,10
3,26,1,15,100.0,5,10
20,25,0,0,100.0,5,10
4,26,1,17,100.0,5,10
5,26,1,43,100.0,5,10
21,25,0,0,100.0,5,10
6,26,1,39,100.0,5,10
22,25,0,0,100.0,5,10
7,26,1,55,100.0,5,10
23,25,0,0,100.0,5,10
8,26,1,49,100.0,5,10
24,25,0,0,100.0,5,10
9,26,2,75,100.0,5,10
10,26,1,52,100.0,5,10
25,25,0,0,100.0,5,10
11,26,2,44,100.0,5,10
26,25,0,0,100.0,5,10
12,26,1,35,100.0,5,10
27,25,0,0,100.0,5,10
13,26,2,26,100.0,5,10
28,25,0,0,100.0,5,10
14,26,1,19,100.0,5,10
29,25,0,0,100.0,5,10
15,26,1,16,100.0,5,10
30,25,0,0,100.0,5,10
16,26,1,5,100.0,5,10
31,25,0,0,100.0,5,10
17,26,1,1,100.0,5,10
18,26,0,0,100.0,5,10
32,25,0,0,100.0,5,10
19,26,0,0,100.0,5,10
33,25,0,0,100.0,5,10
20,26,0,0,100.0,5,10
34,25,0,0,100.0,5,10
21,26,0,0,100.0,5,10
35,25,0,0,100.0,5,10
22,26,0,0,100.0,5,10
23,26,0,0,100.0,5,10
0,26,0,0,100.0,5,10
24,26,0,0,100.0,5,10
1,26,0,0,100.0,5,10
2,26,1,3,100.0,5,10
25,26,0,0,100.0,5,10
3,26,1,9,100.0,5,10
26,26,0,0,100.0,5,10
27,26,0,0,100.0,5,10
4,26,1,23,100.0,5,10
28,26,0,0,100.0,5,10
5,26,1,37,100.0,5,10
29,26,0,0,100.0,5,10
6,26,1,91,100.0,5,10
30,26,0,0,100.0,5,10
31,26,0,0,100.0,5,10
7,26,1,58,100.0,5,10
32,26,0,0,100.0,5,10
8,26,1,79,100.0,5,10
33,26,0,0,100.0,5,10
9,26,1,55,100.0,5,10
34,26,0,0,100.0,5,10
10,26,1,40,100.0,5,10
35,26,0,0,100.0,5,10
11,26,1,44,100.0,5,10
0,27,0,0,100.0,5,10
12,26,1,45,100.0,5,10
1,27,0,0,100.0,5,10
13,26,1,34,100.0,5,10
2,27,1,1,100.0,5,10
14,26,1,30,100.0,5,10
3,27,1,19,100.0,5,10
15,26,2,11,100.0,5,10
4,27,1,32,100.0,5,10
16,26,1,10,100.0,5,10
5,27,1,41,100.0,5,10
17,26,1,3,100.0,5,10
6,27,1,43,100.0,5,10
18,26,0,0,100.0,5,10
7,27,2,54,100.0,5,10
19,26,0,0,100.0,5,10
8,27,1,55,100.0,5,10
20,26,0,0,100.0,5,10
9,27,1,67,100.0,5,10
21,26,0,0,100.0,5,10
10,27,3,44,100.0,5,10
22,26,0,0,100.0,5,10
11,27,1,40,100.0,5,10
23,26,0,0,100.0,5,10
12,27,1,31,100.0,5,10
24,26,0,0,100.0,5,10
13,27,1,22,100.0,5,10
25,26,0,0,100.0,5,10
14,27,1,20,100.0,5,10
26,26,0,0,100.0,5,10
15,27,1,5,100.0,5,10
27,26,0,0,100.0,5,10
16,27,0,0,100.0,5,10
28,26,0,0,100.0,5,10
17,27,0,0,100.0,5,10
29,26,0,0,100.0,5,10
18,27,0,0,100.0,5,10
19,27,0,0,100.0,5,10
30,26,0,0,100.0,5,10
20,27,0,0,100.0,5,10
31,26,0,0,100.0,5,10
21,27,0,0,100.0,5,10
32,26,0,0,100.0,5,10
22,27,0,0,100.0,5,10
23,27,0,0,100.0,5,10
33,26,0,0,100.0,5,10
24,27,0,0,100.0,5,10
34,26,0,0,100.0,5,10
25,27,0,0,100.0,5,10
35,26,0,0,100.0,5,10
26,27,0,0,100.0,5,10
0,27,0,0,100.0,5,10
27,27,0,0,100.0,5,10
1,27,0,0,100.0,5,10
28,27,0,0,100.0,5,10
2,27,1,5,100.0,5,10
29,27,0,0,100.0,5,10
3,27,1,15,100.0,5,10
30,27,0,0,100.0,5,10
4,27,1,51,100.0,5,10
31,27,0,0,100.0,5,10
5,27,1,93,100.0,5,10
32,27,0,0,100.0,5,10
6,27,1,59,100.0,5,10
33,27,0,0,100.0,5,10
34,27,0,0,100.0,5,10
7,27,1,63,100.0,5,10
8,27,1,103,100.0,5,10
35,27,0,0,100.0,5,10
9,27,1,44,100.0,5,10
0,28,0,0,100.0,5,10
1,28,0,0,100.0,5,10
10,27,1,39,100.0,5,10
2,28,1,6,100.0,5,10
11,27,1,62,100.0,5,10
3,28,2,36,100.0,5,10
12,27,1,37,100.0,5,10
4,28,1,37,100.0,5,10
13,27,1,31,100.0,5,10
5,28,1,28,100.0,5,10
14,27,2,17,100.0,5,10
6,28,1,48,100.0,5,10
15,27,1,10,100.0,5,10
7,28,1,59,100.0,5,10
8,28,1,49,100.0,5,10
16,27,1,1,100.0,5,10
9,28,2,42,100.0,5,10
17,27,0,0,100.0,5,10
10,28,2,38,100.0,5,10
18,27,0,0,100.0,5,10
11,28,1,37,100.0,5,10
19,27,0,0,100.0,5,10
12,28,1,18,100.0,5,10
20,27,0,0,100.0,5,10
13,28,1,25,100.0,5,10
14,28,1,4,100.0,5,10
21,27,0,0,100.0,5,10
22,27,0,0,100.0,5,10
15,28,0,0,100.0,5,10
23,27,0,0,100.0,5,10
16,28,0,0,100.0,5,10
24,27,0,0,100.0,5,10
17,28,0,0,100.0,5,10
25,27,0,0,100.0,5,10
18,28,0,0,100.0,5,10
26,27,0,0,100.0,5,10
19,28,0,0,100.0,5,10
20,28,0,0,100.0,5,10
27,27,0,0,100.0,5,10
21,28,0,0,100.0,5,10
28,27,0,0,100.0,5,10
22,28,0,0,100.0,5,10
29,27,0,0,100.0,5,10
23,28,0,0,100.0,5,10
30,27,0,0,100.0,5,10
24,28,0,0,100.0,5,10
31,27,0,0,100.0,5,10
25,28,0,0,100.0,5,10
26,28,0,0,100.0,5,10
32,27,0,0,100.0,5,10
27,28,0,0,100.0,5,10
33,27,0,0,100.0,5,10
28,28,0,0,100.0,5,10
34,27,0,0,100.0,5,10
29,28,0,0,100.0,5,10
35,27,0,0,100.0,5,10
30,28,0,0,100.0,5,10
31,28,0,0,100.0,5,10
0,28,0,0,100.0,5,10
32,28,0,0,100.0,5,10
1,28,1,1,100.0,5,10
33,28,0,0,100.0,5,10
34,28,0,0,100.0,5,10
2,28,1,7,100.0,5,10
35,28,0,0,100.0,5,10
3,28,1,37,100.0,5,10
0,29,0,0,100.0,5,10
4,28,2,70,100.0,5,10
1,29,1,1,100.0,5,10
5,28,1,153,100.0,5,10
2,29,1,14,100.0,5,10
6,28,1,60,100.0,5,10
3,29,1,33,100.0,5,10
7,28,1,64,100.0,5,10
4,29,1,38,100.0,5,10
8,28,1,83,100.0,5,10
5,29,1,28,100.0,5,10
9,28,1,54,100.0,5,10
6,29,1,45,100.0,5,10
10,28,1,85,100.0,5,10
7,29,2,53,100.0,5,10
11,28,1,77,100.0,5,10
8,29,1,34,100.0,5,10
12,28,1,48,100.0,5,10
9,29,2,46,100.0,5,10
10,29,1,35,100.0,5,10
13,28,1,19,100.0,5,10
11,29,1,26,100.0,5,10
14,28,1,12,100.0,5,10
12,29,1,19,100.0,5,10
15,28,1,1,100.0,5,10
13,29,1,4,100.0,5,10
16,28,0,0,100.0,5,10
14,29,0,0,100.0,5,10
17,28,0,0,100.0,5,10
15,29,0,0,100.0,5,10
18,28,0,0,100.0,5,10
16,29,0,0,100.0,5,10
19,28,0,0,100.0,5,10
17,29,0,0,100.0,5,10
20,28,0,0,100.0,5,10
18,29,0,0,100.0,5,10
19,29,0,0,100.0,5,10
21,28,0,0,100.0,5,10
22,28,0,0,100.0,5,10
20,29,0,0,100.0,5,10
23,28,0,0,100.0,5,10
21,29,0,0,100.0,5,10
24,28,0,0,100.0,5,10
25,28,0,0,100.0,5,10
22,29,0,0,100.0,5,10
26,28,0,0,100.0,5,10
23,29,0,0,100.0,5,10
27,28,0,0,100.0,5,10
24,29,0,0,100.0,5,10
28,28,0,0,100.0,5,10
25,29,0,0,100.0,5,10
29,28,0,0,100.0,5,10
26,29,0,0,100.0,5,10
30,28,0,0,100.0,5,10
27,29,0,0,100.0,5,10
31,28,0,0,100.0,5,10
28,29,0,0,100.0,5,10
32,28,0,0,100.0,5,10
29,29,0,0,100.0,5,10
33,28,0,0,100.0,5,10
30,29,0,0,100.0,5,10
34,28,0,0,100.0,5,10
31,29,0,0,100.0,5,10
35,28,0,0,100.0,5,10
0,29,0,0,100.0,5,10
32,29,0,0,100.0,5,10
33,29,0,0,100.0,5,10
1,29,1,2,100.0,5,10
34,29,0,0,100.0,5,10
2,29,1,27,100.0,5,10
35,29,0,0,100.0,5,10
3,29,1,87,100.0,5,10
0,30,0,0,100.0,5,10
4,29,1,68,100.0,5,10
1,30,1,7,100.0,5,10
5,29,1,78,100.0,5,10
2,30,1,17,100.0,5,10
6,29,1,72,100.0,5,10
3,30,1,32,100.0,5,10
7,29,1,75,100.0,5,10
4,30,2,30,100.0,5,10
5,30,1,30,100.0,5,10
8,29,1,43,100.0,5,10
6,30,1,38,100.0,5,10
9,29,1,77,100.0,5,10
7,30,2,34,100.0,5,10
10,29,1,95,100.0,5,10
8,30,1,34,100.0,5,10
11,29,2,43,100.0,5,10
9,30,1,33,100.0,5,10
12,29,1,76,100.0,5,10
10,30,1,21,100.0,5,10
13,29,1,13,100.0,5,10
11,30,1,22,100.0,5,10
14,29,1,1,100.0,5,10
12,30,1,3,100.0,5,10
13,30,0,0,100.0,5,10
15,29,0,0,100.0,5,10
14,30,0,0,100.0,5,10
16,29,0,0,100.0,5,10
15,30,0,0,100.0,5,10
17,29,0,0,100.0,5,10
16,30,0,0,100.0,5,10
18,29,0,0,100.0,5,10
17,30,0,0,100.0,5,10
19,29,0,0,100.0,5,10
20,29,0,0,100.0,5,10
18,30,0,0,100.0,5,10
21,29,0,0,100.0,5,10
19,30,0,0,100.0,5,10
22,29,0,0,100.0,5,10
20,30,0,0,100.0,5,10
23,29,0,0,100.0,5,10
21,30,0,0,100.0,5,10
24,29,0,0,100.0,5,10
22,30,0,0,100.0,5,10
25,29,0,0,100.0,5,10
23,30,0,0,100.0,5,10
26,29,0,0,100.0,5,10
24,30,0,0,100.0,5,10
27,29,0,0,100.0,5,10
25,30,0,0,100.0,5,10
28,29,0,0,100.0,5,10
26,30,0,0,100.0,5,10
27,30,0,0,100.0,5,10
29,29,0,0,100.0,5,10
28,30,0,0,100.0,5,10
30,29,0,0,100.0,5,10
29,30,0,0,100.0,5,10
31,29,0,0,100.0,5,10
30,30,0,0,100.0,5,10
31,30,0,0,100.0,5,10
32,29,0,0,100.0,5,10
33,29,0,0,100.0,5,10
32,30,0,0,100.0,5,10
34,29,0,0,100.0,5,10
33,30,0,0,100.0,5,10
35,29,0,0,100.0,5,10
34,30,0,0,100.0,5,10
0,30,0,0,100.0,5,10
35,30,0,0,100.0,5,10
1,30,1,5,100.0,5,10
0,31,1,2,100.0,5,10
2,30,1,43,100.0,5,10
1,31,2,6,100.0,5,10
3,30,1,55,100.0,5,10
2,31,2,10,100.0,5,10
3,31,3,33,100.0,5,10
4,30,1,66,100.0,5,10
4,31,1,30,100.0,5,10
5,30,1,58,100.0,5,10
5,31,1,21,100.0,5,10
6,30,1,90,100.0,5,10
6,31,2,28,100.0,5,10
7,30,1,48,100.0,5,10
8,30,1,87,100.0,5,10
7,31,1,26,100.0,5,10
9,30,1,67,100.0,5,10
8,31,1,31,100.0,5,10
10,30,1,66,100.0,5,10
9,31,1,21,100.0,5,10
10,31,1,28,100.0,5,10
11,30,1,64,100.0,5,10
11,31,1,1,100.0,5,10
12,30,1,41,100.0,5,10
12,31,0,0,100.0,5,10
13,30,0,0,100.0,5,10
14,30,0,0,100.0,5,10
13,31,0,0,100.0,5,10
15,30,0,0,100.0,5,10
14,31,0,0,100.0,5,10
16,30,0,0,100.0,5,10
15,31,0,0,100.0,5,10
17,30,0,0,100.0,5,10
16,31,0,0,100.0,5,10
18,30,0,0,100.0,5,10
17,31,0,0,100.0,5,10
19,30,0,0,100.0,5,10
18,31,0,0,100.0,5,10
20,30,0,0,100.0,5,10
19,31,0,0,100.0,5,10
21,30,0,0,100.0,5,10
20,31,0,0,100.0,5,10
22,30,0,0,100.0,5,10
21,31,0,0,100.0,5,10
23,30,0,0,100.0,5,10
22,31,0,0,100.0,5,10
24,30,0,0,100.0,5,10
23,31,0,0,100.0,5,10
25,30,0,0,100.0,5,10
24,31,0,0,100.0,5,10
26,30,0,0,100.0,5,10
25,31,0,0,100.0,5,10
27,30,0,0,100.0,5,10
26,31,0,0,100.0,5,10
28,30,0,0,100.0,5,10
27,31,0,0,100.0,5,10
